00ROPC9999BOVESPA 99992016090520160905                                                                                                                          
01BBAS        ON      NM201610170523000070BBASJ55     000000010000000002538000000000003400000000000428100000000000436400000000000867900000002800000112611ACN    
01BBAS        ON      NM201610170531000070BBASJ56     000000010000000002638000000000077200000000000007700000000000020500000000000105400000003000000202611ACN    
01BBAS        ON      NM201610170094000070BBASJ6      000000010000000002688000000000001400000000000004000000000000001600000000000007000000000600000072621ACN    
01BBAS        ON      NM201610170108000070BBASJ57     000000010000000002788000000000001300000000000800300000000000004100000000000805700000001100000082621ACN    
01BBAS        ON      NM201610170116000070BBASJ58     000000010000000002888000000000000000000000000000000000000000000200000000000000200000000200000012621ACN    
01BBAS        ON      NM201610170124000070BBASJ59     000000010000000002988000000000000000000000000000000000000000000100000000000000100000000100000012621ACN    
01BBAS        ON      NM201610170132000070BBASJ60     000000010000000003088000000000000000000000000000000000000000000100000000000000100000000100000012621ACN    
01BBAS        ON      NM201610170140000070BBASJ1      000000010000000003188000000000000000000000000000000000000000000100000000000000100000000100000012621ACN    
01BBAS        ON      NM201610170159000070BBASJ2      000000010000000003288000000000000000000000000000000000000000000100000000000000100000000100000012621ACN    
01BBAS  FM    ON      NM201610170388000070BBASJ95     000000010000000002388000000000078900000000000673300000000000016500000000000768700000007600000362541ACN    
01BBAS  FM    ON      NM201610170787000070BBASJ23     000000010000000002288000000000064100000000000250400000000000058100000000000372600000004300000572591ACN    
01BBAS  FM    ON      NM201610170426000070BBASJ22     000000010000000002188000000000029400000000000049400000000000071800000000000150600000001900000322611ACN    
01BBAS  FM    ON      NM201610170442000070BBASJ25     000000010000000002488000000000105500000000000076000000000001074300000000001255800000025400000562611ACN    
01BBAS  FM    ON      NM201610170450000070BBASJ26     000000010000000002588000000000024100000000000061900000000000128700000000000214700000007800000292611ACN    
01BBDC    /EJ ON      N1201610170043000070BBDCJ77     000000010000000002152000000000000000000000000000000000000000044000000000000044000000000100000016362ACN    
01BBDC    /EJ PN      N1201610170698000070BBDCJ92     000000010000000001749000000000000000000000000023100000000000000000000000000023100000000100000016371ACN    
01BBDC    /EJ PN      N1201610170582000070BBDCJ56     000000010000000001886000000000000000000000000000000000000000127300000000000127300000000200000026371ACN    
01BBDC    /EJ PN      N1201610170051000070BBDCJ43     000000010000000001977000000000000000000000000000000000000000238600000000000238600000000200000076371ACN    
01BBDC    /EJ PN      N1201610170299000070BBDCJ38     000000010000000002045000000000000000000000000013200000000000033000000000000046200000000100000016372ACN    
01BBDC    /EJ PN      N1201610170060000070BBDCJ44     000000010000000002068000000000006600000000000110600000000000015020000000000132220000000300000076371ACN    
01BBDC    /EJ PN      N1201610170710000070BBDCJ95     000000010000000002136000000000000000000000000004950000000000000000000000000004950000000100000016372ACN    
01BBDC    /EJ PN      N1201610170175000070BBDCJ27     000000010000000002272000000000003300000000000004950000000000000110000000000008360000000200000036372ACN    
01BBDC    /EJ PN      N1201610170302000070BBDCJ39     000000010000000002590000000000002200000000000003000000000000003110000000000008310000000300000036372ACN    
01BBDC    /EJ PN      N1201610170213000070BBDCJ40     000000010000000002636000000000009500000000000081180000000000014190000000000104870000000300000056372ACN    
01BBDC    /EJ PN      N1201610170272000070BBDCJ33     000000010000000002681000000000006620000000000221040000000000011810000000000239470000000400000066372ACN    
01BBDC    /EJ ON      N1201610170370000070BBDCJ67     000000010000000002970000000000000000000000000037290000000000000000000000000037290000000100000016372ACN    
01BBDC    /EJ PN      N1201610170213000070BBDCJ23     000000010000000001931000000000000000000000000000000000000000012300000000000012300000000100000016381ACN    
01BBDC    /EJ PN      N1201610170337000070BBDCJ57     000000010000000002431000000000000000000000000043450000000000490200000000000533650000000100000246381ACN    
01BBDC    /EJ PN      N1201610170159000070BBDCJ80     000000010000000002454000000000000000000000000110000000000000110110000000000220110000000200000026382ACN    
01BBDC    /EJ PN      N1201610170230000070BBDCJ78     000000010000000002568000000000000000000000000000000000000000284140000000000284140000000400000046381ACN    
01BBDC    /EJ PN      N1201610170078000070BBDCJ54     000000010000000002659000000000000440000000000013450000000000000600000000000014490000000300000046381ACN    
01BBDC    /EJ ON      N1201610170183000070BBDCJ90     000000010000000002697000000000000000000000000000000000000000025080000000000025080000000100000016382ACN    
01BBDC    /EJ PN      N1201610170205000070BBDCJ12     000000010000000002749000000000003500000000000071810000000000170560000000000245870000000600000136381ACN    
01BBDC    /EJ ON      N1201610170264000070BBDCJ88     000000010000000002561000000000000000000000000110000000000000220000000000000330000000000100000016442ACN    
01BBDC    /EJ PN      N1201610170868000070BBDCJ7      000000010000000002477000000000000000000000000000000000000000006200000000000006200000000100000026451ACN    
01BBDC    /EJ PN      N1201610171430000070BBDCJ28     000000010000000002522000000000003850000000005142600000000000000000000000005146450000000700000076451ACN    
01BBDC    /EJ PN      N1201610171546000070BBDCJ70     000000010000000002727000000000011000000000000000000000000000152000000000000163000000000300000056452ACN    
01BBDC    /EJ PN      N1201610170876000070BBDCJ3      000000010000000003022000000000015730000000000636320000000001562660000000002214710000001200000276451ACN    
01BBDC    /EJ PN      N1201610170094000070BBDCJ26     000000010000000002340000000000000300000000000000000000000000000000000000000000300000000200000016461ACN    
01BBDC    /EJ PN      N1201610170108000070BBDCJ73     000000010000000002772000000000020300000000000010620000000000191510000000000222430000000400000076462ACN    
01BBDC    /EJ PN      N1201610170159000070BBDCJ83     000000010000000002365000000000000000000000000003000000000000192500000000000195500000000200000036472ACN    
01BBDC    /EJ ON      N1201610170108000070BBDCJ21     000000010000000002102000000000000000000000000000000000000000175800000000000175800000000200000076481ACN    
01BBDC    /EJ PN      N1201610170329000070BBDCJ63     000000010000000002297000000000007800000000000000000000000000000000000000000007800000000100000016481ACN    
01BBDC    /EJ ON      N1201610170132000070BBDCJ20     000000010000000002002000000000000000000000000000000000000000106100000000000106100000000100000026491ACN    
01BBDC    /EJ PN      N1201610170302000070BBDCJ35     000000010000000002093000000000000000000000000000000000000000033100000000000033100000000100000026512ACN    
01BBDC    /EJ PN      N1201610170671000070BBDCJ89     000000010000000002911000000000010000000000000310900000000000000500000000000321400000000500000056512ACN    
01BBDC    /EJ PN      N1201610170655000070BBDCJ34     000000010000000002936000000000060800000000000200200000000000019000000000000280000000000700000176511ACN    
01BBDC  FM/EJ PN      N1201610171384000070BBDCJ32     000000010000000002886000000000003200000000000252700000000000221800000000000477700000000300000116451ACN    
